data_shopid,shop_name,recommend_dishes,shop_link,star_score,score_text,price,region,category,desc_addr_txt,reviews,address,biz_time,updated_at
k59ZbRMwR3IY8Cu0, 四世同堂·京菜·烤鸭(魏公村店), 大赤包捉五魁、 贝勒爷烤肉、 锣鼓烤鸭, https://www.dianping.com/shop/k59ZbRMwR3IY8Cu0, 4.3, "口味:4.3 环境:4.5 服务:4.4", ¥148/人, 魏公村, 烤鸭, 距地铁4号线魏公村站B东北口步行150m, 13922, 中关村南大街甲12号寰太大厦1楼(理工大学东门对面), 11:00开始营业, 2025-11-14T09:23:14+08:00
k8rvm2lL0f3TEYS0, 都士牧人现烤牛肉干, 现烤牛肉干、 孜然肥瘦软硬、 肥瘦款牛肉干, https://www.dianping.com/shop/k8rvm2lL0f3TEYS0, 4.4, "口味:4.4 环境:4.3 服务:4.3", ¥79/人, 望京, 更多食品滋补, 距地铁14号线望京南站A西北口步行640m, 2611, 望京街9号商业楼01层104, 12:30-20:00, 2025-11-13T17:20:01+08:00
G4tF8QUF2dwQRA4E, Fiume福弥意大利餐厅, 提拉米苏、 burrata caprese、 餐前面包, https://www.dianping.com/shop/G4tF8QUF2dwQRA4E, 4.5, "口味:4.4 环境:4.7 服务:4.5", ¥193/人, 亮马桥/三元桥, 意大利菜, 距地铁10号线亮马桥站C东南口步行470m, 3481, 麦子店西街39号富驿时尚酒店1层北侧, 11:30-23:00, 2025-11-13T17:20:16+08:00
l5n7q3BjKubdzL5K, 小吊梨汤·北京菜·烤鸭(白石桥南店), 小吊梨汤、 梨球果仁虾、 干酪鱼, https://www.dianping.com/shop/l5n7q3BjKubdzL5K, 4.3, "口味:4.3 环境:4.4 服务:4.3", ¥94/人, 航天桥, 烤鸭, 距地铁白石桥南站E西北口步行510m, 22229, 紫竹院南路外文文化创意园6号楼（西门近院内）, 10:00-21:30, 2025-11-13T17:20:36+08:00
GalkVaYqXd6p2maM, 花溪渔香, 椒盐卷子、 粘卷子拼贴饼子、 柴锅鲟鱼, https://www.dianping.com/shop/GalkVaYqXd6p2maM, 4.4, "口味:4.4 环境:4.4 服务:4.4", ¥101/人, 密云水库, 农家菜, , 5880, 313省道密云水库鱼美食一条街路南, 09:00-21:00, 2025-11-13T17:20:50+08:00
k9tG7gQprlkwy06f, 北京铁手咖啡制造总局metalhands(东四店), 燕麦奶Dirty、 藤黄无花奶酪、 冰博克Dirty, https://www.dianping.com/shop/k9tG7gQprlkwy06f, 4.4, "口味:4.4 环境:4.6 服务:4.4", ¥59/人, 东四, 咖啡, 距地铁5号线张自忠路站D西南口步行790m, 10189, 南阳胡同6号, 10:00-19:00, 2025-11-13T17:21:07+08:00
k6K5ChqGt07WuK4k, 牛麒荟潮汕牛肉火锅(北苑店), 吊龙、 手锤鲜牛肉丸、 潮汕炸腐皮, https://www.dianping.com/shop/k6K5ChqGt07WuK4k, 4.9, "口味:4.9 环境:4.8 服务:4.8 食材:4.9", ¥114/人, 北苑家园, 潮汕牛肉火锅, 距地铁17号线红军营站D1口步行740m, 6327, 红军营南路赢秋苑18号首层, 11:00-22:00, 2025-11-13T17:21:25+08:00
G4fFmbi2P1g4KD0A, 魁圣阁·内蒙烧麦(积水潭店), 乌兰花羊杂碎、 砖茶、 豆沙焙子, https://www.dianping.com/shop/G4fFmbi2P1g4KD0A, 4.6, "口味:4.6 环境:4.3 服务:4.5", ¥49/人, 新街口, 内蒙菜, 距地铁2号线积水潭站B1东北口步行490m, 1741, 德胜街道新街口外大街金尚.城溪1楼107号铺, 10:30-14:30、 17:00-21:00, 2025-11-13T17:21:42+08:00
HaN5mJ7Jw9Dk9FE4, 向日葵十五度餐厅(昌平区店), 嫩煎黑椒牛排意面、 主厨沙拉、 鸡胸肉大虾牛油果三色藜麦沙拉, https://www.dianping.com/shop/HaN5mJ7Jw9Dk9FE4, 4.9, "口味:4.9 环境:4.8 服务:4.8", ¥174/人, 昌平镇, 西餐, 距地铁昌平站A西北口步行1.1km, 728, 城北街道政府街西路9号院1号楼一层3号(信祥底商), 10:00-13:30、 16:00-20:00, 2025-11-13T17:22:01+08:00
H6ZHRdATydsFbrwd, 味来·湘菜馆(庄胜广场店), 干锅烟笋猪肚、 特色咖喱面包鸡、 黄金豆, https://www.dianping.com/shop/H6ZHRdATydsFbrwd, 4.1, "口味:4.1 环境:4.1 服务:4.0", ¥80/人, 宣武门, 湘菜, 距地铁2/4号线宣武门站G东南口步行400m, 5468, 宣武门外大街庄胜百货新馆3层301-2304, 11:00-21:00, 2025-11-13T17:22:18+08:00
l7RMExueDsRfbFo1, Shunpachi旬八, 精选刺身拼盘、 精选串烧拼盘、 鳗鱼定食, https://www.dianping.com/shop/l7RMExueDsRfbFo1, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.9", ¥376/人, 望京, 日本料理, 距地铁14号线阜通站C东南口步行410m, 1925, 广顺南大街8号院利星行中心望京凯悦酒店L层, 11:30-14:30、 17:30-21:30, 2025-11-13T17:22:34+08:00
la2daTbiq1hC2sZs, 西庭·秀色Turkish Feast(新源里店), 牛肉奶酪皮塔饼、 烤肉拼盘KebabPlatter、 奥斯曼羊腿配土耳其红小麦, https://www.dianping.com/shop/la2daTbiq1hC2sZs, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥189/人, 亮马桥/三元桥, 西餐, 距地铁17号线左家庄站B口步行790m, 4273, 新东路金尚源SHANG大厦一层115号（金尚源SHANG大厅右转）, 11:00-24:00, 2025-11-13T17:22:52+08:00
k46fHt0LjEnr2dzR, 贤记啫煲广东菜馆(鲁谷路店), 传统腊味煲仔饭、 生啫煲鲜牛柳、 椒丝腐乳西洋菜, https://www.dianping.com/shop/k46fHt0LjEnr2dzR, 4.5, "口味:4.5 环境:4.2 服务:4.1", ¥114/人, 鲁谷, 广州菜, 位于泰禾新天地内, 5570, 鲁谷路51号院1-12, 11:00-14:00、 17:00-21:00, 2025-11-13T17:23:11+08:00
G5gdb2qD0BaB8aEU, THE WOODS 简餐 (华贸中心店), 无花果藜麦沙拉、 秘汁烤鸡三明治、 鲜虾金枪鱼三明治, https://www.dianping.com/shop/G5gdb2qD0BaB8aEU, 4.7, "口味:4.8 环境:4.7 服务:4.7", ¥70/人, 大望路, 西餐, 距地铁1/14号线大望路地铁站出入口260m, 2245, 建国路华贸购物中心东区3层L337, 08:00-21:00, 2025-11-14T09:23:32+08:00
l5CiN9eLGhoSNFAb, 王氏炉匠·烧鸟·居酒屋(双井店), 东京炸豆腐、 寿喜烧火锅、 烧鸟五串拼, https://www.dianping.com/shop/l5CiN9eLGhoSNFAb, 4.6, "口味:4.6 环境:4.6 服务:4.7 食材:4.8", ¥123/人, 双井, 日本料理, 距地铁10号线双井站A西北口步行920m, 17999, 惠力东路双花园南里三区24号楼103号, 11:00开始营业, 2025-11-14T09:23:49+08:00
G6fs7oKODqWxylRQ, 青岛小院, 特色鲅鱼蒸饺、 炸舌头鱼、 油泼鱿鱼, https://www.dianping.com/shop/G6fs7oKODqWxylRQ, 4.4, "口味:4.4 环境:4.2 服务:4.2", ¥93/人, 宋庄, 家常菜, , 583, 宋庄镇宋翟路喇嘛庄村138号, 11:00开始营业, 2025-11-14T09:24:05+08:00
G2JvCbOkThipYE7n, 闖山 Taproom & Sake, 酒、 蒜香酱油炸鸡、 雞腳筋, https://www.dianping.com/shop/G2JvCbOkThipYE7n, 4.7, "口味:4.8 环境:4.7 服务:4.7 食材:4.8", ¥219/人, 左家庄, 日本料理, 距地铁左家庄地铁站A口70m, 1564, 左家庄西街12号楼底商, 17:30开始营业, 2025-11-14T09:24:21+08:00
G3X4t6ItLtCpp8bx, 唇度 Le chateau厚烤牛排酒堡(梅地亚中心), 法式香煎厚牛排、 鹅肝、 餐前面包, https://www.dianping.com/shop/G3X4t6ItLtCpp8bx, 4.5, "口味:4.4 环境:4.6 服务:4.6 食材:4.7", ¥144/人, 公主坟/万寿路, 牛排, 距地铁9号线军事博物馆站E1西北口步行430m, 9429, 复兴路乙11号（近军事博物馆站地铁1号线A口和9号E口）梅地亚中心1层, 11:30-14:00、 17:30-21:00, 2025-11-13T17:24:41+08:00
l4BKNdlqR0ukHUIJ, S.O.E COFFEE(团结湖店), 冰博克牛奶咖啡、 精品手冲咖啡、 SOE冷萃咖啡, https://www.dianping.com/shop/l4BKNdlqR0ukHUIJ, 4.6, "口味:4.6 环境:4.4 服务:4.6", ¥41/人, 朝阳公园/团结湖, 咖啡, 距地铁6/10号线呼家楼地铁站B东北口450m, 2854, 团结湖路白家庄东里23号枫湾团结湖办公社区一层, 08:00-19:00, 2025-11-14T09:24:38+08:00
FhwgsW5dbQrrL1ee, 止观小馆·辽河口渔家菜(王府井店), 常师傅锅包黑猪肉、 砂锅炖酸菜、 小鸡炖榛蘑, https://www.dianping.com/shop/FhwgsW5dbQrrL1ee, 4.8, "口味:4.7 环境:4.8 服务:4.8", ¥527/人, 王府井/东单, 东北菜, 距地铁8号线金鱼胡同站B东口步行290m, 5901, 金鱼胡同12号, 11:30开始营业, 2025-11-14T09:24:53+08:00
iK8Nky6UpEu0XlrR, 梨园客栈-脆皮烤鱼, 肉段烧茄子、 特色蒜香鱼、 糖醋里脊, https://www.dianping.com/shop/iK8Nky6UpEu0XlrR, 4.4, "口味:4.4 环境:4.3 服务:4.5", ¥76/人, 司马台长城, 家常菜, 距北京梨园客栈20m, 2814, 日月岛广场环街001号, 10:00开始营业, 2025-11-14T09:25:11+08:00
H5hL6gx9qRS031ce, 东方红酒窖·海鲜和牛火锅(四惠店), 马六甲虅菽鱼、 黑蒜澳洲和牛粒、 黄焖鹿筋, https://www.dianping.com/shop/H5hL6gx9qRS031ce, 4.8, "口味:4.7 环境:4.8 服务:4.8 食材:4.9", ¥168/人, 四惠, 海鲜火锅, 距美迪胎记医院步行620m, 3833, 惠河南街10711号东方红酒窖, 10:00开始营业, 2025-11-14T09:25:30+08:00
G4f8NhdfdhWNTraR, SPACELAB失重餐厅(蓝色港湾店), 肉酱意大利面、 失重烧烤大汉堡、 儿童迷你汉堡（两个）, https://www.dianping.com/shop/G4f8NhdfdhWNTraR, 4.2, "口味:4.1 环境:4.5 服务:4.3", ¥120/人, 蓝色港湾, 西餐, 距地铁14号线枣营站A西北口步行600m, 32381, 麦子店街道公园路6号院蓝色港湾1层A137号, 11:30开始营业, 2025-11-14T09:25:49+08:00
k9Z0NjSkekB6uBel, 百吉时·INFINI婚礼小镇, , https://www.dianping.com/shop/k9Z0NjSkekB6uBel, 3.9, "口味:3.9 环境:3.9 服务:3.9", ¥55/人, 通州区, 美食, , 81, 小圣庙路大运河森林公园西四门（北京市政府对面）, 10:00开始营业, 2025-11-14T09:26:07+08:00
H7mwYoFvXYhdZ24D, 叁鲸烧鸟居酒屋·白鲸, 土豆泥、 虾虾牛油果寿司、 蒲烧鳗鱼, https://www.dianping.com/shop/H7mwYoFvXYhdZ24D, 4.5, "口味:4.5 环境:4.6 服务:4.6 食材:4.7", ¥118/人, 次渠, 日本料理, , 2355, 东石东四路万科城市之光4号楼206（肯德基对面扶梯上二层步行10米）, 11:00-次日02:00, 2025-11-13T17:26:39+08:00
k9d4VXCubqYm6Kxy, 胡同小馆·烤鸭专研店(知春路•大学城店), 琥珀金丝小吊梨汤、 小馆酥皮大虾、 素烧鹅, https://www.dianping.com/shop/k9d4VXCubqYm6Kxy, 4.6, "口味:4.6 环境:4.6 服务:4.7", ¥105/人, 知春路, 烤鸭, 距地铁10号线知春路站F东北口步行90m, 7882, 知春路29号大运金都二楼（知春路地铁站F口对面、近北航、北邮、学院路人气京菜•烤鸭推荐）, 11:00-14:00、 16:30-21:30, 2025-11-13T17:26:55+08:00
l1tEj1i4dtdDgJh5, 泉水蒸汽石锅鱼旗舰店, 江团鱼、 红糖糍粑、 羊肉串, https://www.dianping.com/shop/l1tEj1i4dtdDgJh5, 4.4, "口味:4.3 环境:4.4 服务:4.4 食材:4.7", ¥140/人, 顺义区, 鱼火锅, , 2720, 罗马湖左堤路8号, 11:00-21:30, 2025-11-13T17:27:11+08:00
i6coImCS8Go9S6B3, 朝林松源·绣泰餐厅, 冬阴功海鲜汤、 泰式炸虾片、 椰汁西米糕, https://www.dianping.com/shop/i6coImCS8Go9S6B3, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥266/人, 亦庄, 泰国菜, 距地铁亦庄线荣京东街地铁站A1北口450m, 1462, 经济技术开发区荣华中路19号朝林松源酒店内1层绣.泰餐厅, 11:30-14:00、 17:30-21:30, 2025-11-13T17:27:30+08:00
G9qazNNl0FBWwf5f, 小吊梨汤·北京菜·烤鸭(融科店), 小吊梨汤、 梨球果仁虾、 招牌牛肉烩饭, https://www.dianping.com/shop/G9qazNNl0FBWwf5f, 4.7, "口味:4.7 环境:4.7 服务:4.8", ¥91/人, 中关村, 烤鸭, 距地铁4号线中关村站C1东南口步行1.1km, 16536, 科学院南路2号院1号楼融科资讯大厦B座B2, 10:00-21:30, 2025-11-13T17:27:47+08:00
k8IhxmBtKfcVTADM, SOAP coffee, 提拉米Soup、 牛油果蛋吐司、 SOAP慕斯, https://www.dianping.com/shop/k8IhxmBtKfcVTADM, 4.7, "口味:4.6 环境:4.7 服务:4.6", ¥63/人, 酒仙桥, 咖啡, 距地铁14号线东风北桥站C2东南口步行1.3km, 3004, 酒仙桥路南十里居48号院燕莎后2号楼底商2-07, 08:00-22:00, 2025-11-13T17:28:05+08:00
HaKvajNIqTQJ29iv, 霧MIST(南锣鼓巷店), 时令刺身拼盘、 金枪鱼红酒鹅肝寿司、 西京银鳕鱼, https://www.dianping.com/shop/HaKvajNIqTQJ29iv, 4.9, "口味:4.9 环境:4.9 服务:4.9 食材:4.9", ¥646/人, 南锣鼓巷/鼓楼东大街, 日本料理, 距地铁8号线南锣鼓巷地铁站E西北口270m, 3020, 东棉花胡同32号（中央戏剧学院南锣鼓巷）, 11:30开始营业, 2025-11-14T09:26:22+08:00
G7u48XTBHUVdqUBW, 王老六铁锅炖鱼(三元桥店), 饼子、 铁锅炖鱼、 江团鱼, https://www.dianping.com/shop/G7u48XTBHUVdqUBW, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥78/人, 左家庄, 东北菜, 距地铁西坝河站C口步行930m, 5739, 静安东街静安里18号楼, 10:30-23:30, 2025-11-13T17:28:39+08:00
G7xesuCV0wyG85SE, ALAMEEN阿拉伯餐厅(三里屯店), 招牌什锦烧烤、 羊肉馅薄饼、 羊肉奶酪薄饼, https://www.dianping.com/shop/G7xesuCV0wyG85SE, 4.3, "口味:4.3 环境:4.4 服务:4.3", ¥131/人, 三里屯/工体, 中东菜, 距地铁10号线农业展览馆站A西北口步行1.0km, 4260, 三里屯街道三里屯西五街西2号(德国使馆后面), 11:30开始营业, 2025-11-14T09:26:40+08:00
EB3yWPGSTbtznc9u, 沏点Trattoria意大利餐厅(新街口店), 沏点焦糖海盐蛋糕卷、 黑松露鹅肝饭、 招牌金枕榴莲披萨, https://www.dianping.com/shop/EB3yWPGSTbtznc9u, 4.4, "口味:4.4 环境:4.4 服务:4.4", ¥124/人, 新街口, 意大利菜, 距地铁4号线新街口站B东北口步行630m, 11732, 大半截胡同45号2层（大半截胡同口、万丰珠宝斜对面）, 10:00-21:30, 2025-11-13T17:29:10+08:00
ihhCHRO9ZnSY6B7c, 牛麒荟潮汕牛肉火锅(双清路店), 特选吊龙伴、 牛麒荟招牌锅、 手锤牛筋丸, https://www.dianping.com/shop/ihhCHRO9ZnSY6B7c, 4.8, "口味:4.9 环境:4.8 服务:4.8 食材:4.9", ¥111/人, 五道口, 潮汕牛肉火锅, 距地铁学知园站D口步行720m, 6707, 双清路6号院1号楼2层, 11:00开始营业, 2025-11-14T09:26:59+08:00
l6nKwuBrg9R8ZDAY, 王府半岛酒店·凰庭中餐厅, 陈皮汁酥皮牛小排、 十年花雕三葱爆龙虾、 龙带玉梨香, https://www.dianping.com/shop/l6nKwuBrg9R8ZDAY, 4.8, "口味:4.7 环境:4.8 服务:4.8", ¥512/人, 王府井/东单, 粤菜, 距地铁5号线灯市口站C东南口步行370m, 1182, 王府井金鱼胡同8号王府半岛酒店B2层, 11:30-14:00、 17:30-22:00, 2025-11-13T17:29:40+08:00
k7Anvfo7xTs5lqdT, 徽韵人家·传承正宗徽菜(牡丹园店), 臭鳜鱼、 胡氏一品锅、 徽式毛豆腐, https://www.dianping.com/shop/k7Anvfo7xTs5lqdT, 4.6, "口味:4.6 环境:4.7 服务:4.7", ¥104/人, 牡丹园/北太平庄, 徽菜, 距地铁10号线牡丹园站A西北口步行280m, 10805, 花园路2号33号楼1层B105号（牡丹园地铁A口出、临近北医三院、亚运村、鸟巢、水立方）, 11:00开始营业, 2025-11-14T09:27:15+08:00
l81wAKWsOKL9UJDR, 汤城小厨•粤菜•靓汤(合生汇购物中心店), 腊味煲仔饭、 红烧乳鸽、 珍菌牛仔粒, https://www.dianping.com/shop/l81wAKWsOKL9UJDR, 4.5, "口味:4.6 环境:4.6 服务:4.6", ¥93/人, 大望路, 粤菜, 距地铁九龙山站出入口步行90m, 12163, 西大望路甲22号院合生汇购物中心5层21号, 10:30-21:30, 2025-11-13T17:30:15+08:00
kaLRkfha9X1yWkAu, 四葉寿司(三里屯店), 星鳗鱼整条寿司、 和牛石板、 日本海胆, https://www.dianping.com/shop/kaLRkfha9X1yWkAu, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.8", ¥723/人, 三里屯/工体, 寿司, 距地铁10号线亮马桥站D西南口步行990m, 3337, 三里屯街道三里屯北小街2号(京城大厦西南侧河南岸), 11:30-13:30、 17:30-21:30, 2025-11-13T17:30:29+08:00
G5KZTPgNleDqfPGB, 满满海佛跳墙(千禧店), 红烧佛跳墙、 玻璃脆皮乳鸽、 青梅汁, https://www.dianping.com/shop/G5KZTPgNleDqfPGB, 4.9, "口味:4.9 环境:4.9 服务:4.9 食材:4.9", ¥380/人, 青塔, 海鲜, 位于千禧商业街内, 2147, 靛厂路千禧购物中心A座1层, 10:00-13:30、 17:00-21:30, 2025-11-13T17:30:46+08:00
l4UGm1ATM4ILyzEO, 金鼎轩(地坛店), 招牌虾饺皇、 豉汁蒸凤爪、 豉汁蒸排骨, https://www.dianping.com/shop/l4UGm1ATM4ILyzEO, 3.7, "口味:3.7 环境:3.9 服务:3.7", ¥100/人, 雍和宫/地坛, 粤菜馆, 距地铁2号线雍和宫站A西北口步行340m, 52650, 和平里西街77号, 全天营业, 2025-11-13T17:31:02+08:00
l7nM6ejVbY3FU1Em, 小吊梨汤·北京菜·烤鸭(双井乐成中心店), 小吊梨汤、 梨球果仁虾、 招牌牛肉烩饭, https://www.dianping.com/shop/l7nM6ejVbY3FU1Em, 4.3, "口味:4.3 环境:4.4 服务:4.4", ¥89/人, 双井, 烤鸭, 距地铁10号线双井站E口步行60m, 10985, 东三环中路乐成购物中心3层3-07号, 10:00-21:30, 2025-11-13T17:31:21+08:00
H16AG7adUVECxeuV, 西堤牛排(石景山万达店), 惠灵顿牛排、 西堤厚牛排、 菲力牛排, https://www.dianping.com/shop/H16AG7adUVECxeuV, 4.0, "口味:4.0 环境:4.1 服务:4.1", ¥93/人, 鲁谷, 西餐, 距地铁八宝山站D西南口步行1.0km, 13761, 石景山路乙18号万达广场2层2008号, 11:00-21:00, 2025-11-13T17:31:39+08:00
k6O8jQ6KOGA3iqu8, 德南博登湖餐厅(好运街店), 脆皮烤猪肘、 香肠拼盘、 餐前面包, https://www.dianping.com/shop/k6O8jQ6KOGA3iqu8, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥131/人, 燕莎, 西餐, 距地铁14号线枣营站A西北口步行720m, 3651, 朝阳公园路好运街24号, 09:00-22:00, 2025-11-13T17:31:57+08:00
l4k4LhsLgjVe7hqf, 清真·鸦儿李记·涮肉(武圣路店), 手切鲜羊肉、 现摇元宵、 传统麻酱小料, https://www.dianping.com/shop/l4k4LhsLgjVe7hqf, 4.8, "口味:4.8 环境:4.7 服务:4.7 食材:4.8", ¥101/人, 劲松/潘家园, 老北京火锅, 距地铁10号线潘家园站A西北口步行1.1km, 19794, 武圣路武圣东里甲51号, 05:30-09:30、 11:00-22:00, 2025-11-13T17:32:14+08:00
l6P1uRHDl1YQtIFV, 浩爷羊蝎子火锅(六里桥店), 五万元烧饼、 浩爷葱花饼、 手工扯面, https://www.dianping.com/shop/l6P1uRHDl1YQtIFV, 4.8, "口味:4.8 环境:4.8 服务:4.8 食材:4.8", ¥102/人, 六里桥/丽泽桥, 羊蝎子火锅, 距地铁9号线六里桥东站D西南口步行680m, 4516, 六里桥街道太平桥西路华源一里小区底商3-4号, 11:00-14:30、 16:30-22:00, 2025-11-13T17:32:31+08:00
l2y4Y7ZIrSKSRv51, 那家小馆•北京菜•烤鸭(大兴店), 秘制酥皮虾、 那家自制豆腐、 那府果木烤鸭, https://www.dianping.com/shop/l2y4Y7ZIrSKSRv51, 4.0, "口味:4.0 环境:4.1 服务:4.0", ¥178/人, 黄村, 京菜, 距地铁4号线高米店南站B2东北口步行1.3km, 6606, 景明路8号院1号楼, 11:00-14:00、 17:00-21:30, 2025-11-13T17:32:46+08:00
l1gGQp3cp3SCi8HZ, SUSU·苏苏(隆福寺旗舰店), 越南火车头、 佛手瓜鲜虾沙拉、 十号香鸡, https://www.dianping.com/shop/l1gGQp3cp3SCi8HZ, 4.5, "口味:4.5 环境:4.7 服务:4.6", ¥141/人, 东四, 越南菜, 距地铁东四站E西北口步行500m, 9716, 钱粮胡同38号隆福文创园里, 11:30-21:00, 2025-11-13T17:33:04+08:00
l4nAIS3c5ra7lCh4, 三时生活享院, 节气烧烤、 红糖糍粑、 妃子笑话梅小番茄, https://www.dianping.com/shop/l4nAIS3c5ra7lCh4, 4.7, "口味:4.8 环境:4.8 服务:4.8", ¥95/人, 海淀区, 私房菜, , 393, 七王坟村88-3, 10:00-21:00, 2025-11-13T17:33:21+08:00
G32HQqWLE081WDQw, 家香渔缘·灶台鱼·农家菜(密云水库店), 密云水库灶台鱼、 霸王粘卷子、 水库胖头鱼, https://www.dianping.com/shop/G32HQqWLE081WDQw, 4.4, "口味:4.4 环境:4.4 服务:4.5", ¥100/人, 密云水库, 农家菜, 距密云水库福源渔家寨美食城90m, 3930, 313市道密云水库鱼美食一条街8号院（近云佛山滑雪场、鱼街）, 08:30-22:00, 2025-11-13T17:33:37+08:00
l3XFc3eFoZXcO7fG, 云栖小院, 包浆豆腐、 香茅草烤罗非鱼、 汽锅鸡, https://www.dianping.com/shop/l3XFc3eFoZXcO7fG, 4.6, "口味:4.5 环境:4.6 服务:4.6", ¥100/人, 798/大山子, 云南菜|滇菜, 距中国铁道博物馆步行1.1km, 6326, 东五环草场地村329号, 11:00-14:00、 17:00-21:30, 2025-11-13T17:33:52+08:00
G7FhUtDWOX1tYGlS, 么哈(五道口店), 牛肉塔可、 蘸酱玉米片、 凯撒沙拉, https://www.dianping.com/shop/G7FhUtDWOX1tYGlS, 3.9, "口味:3.9 环境:3.8 服务:3.8", ¥90/人, 五道口, 西餐, 距地铁13号线五道口站B南口步行210m, 7931, 中关村街道五道口华清嘉园(五角星酒吧二楼), 17:00开始营业, 2025-11-14T09:27:33+08:00
G9pMra8UCHDrwsUD, 诗意栖居咖啡馆(故宫店), 拿铁、 单品手冲咖啡、 松饼, https://www.dianping.com/shop/G9pMra8UCHDrwsUD, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥43/人, 王府井/东单, 咖啡, 距地铁8号线金鱼胡同站C西南口步行740m, 1297, 南池子大街15号（故宫旁）, 10:30开始营业, 2025-11-14T09:27:50+08:00
EDw7b9gNKODhX2Hj, 满意农家饭庄灶台鱼, 花卷贴饼子、 灶台鱼、 豆角干, https://www.dianping.com/shop/EDw7b9gNKODhX2Hj, 4.8, "口味:4.8 环境:4.8 服务:4.8", ¥82/人, 玉渡山风景区, 农家菜, 距北京望山庭院特色民宿晏家堡村店52米, 2492, 晏家堡村218号, 09:00-22:00, 2025-11-13T17:34:44+08:00
G1YNffseNNviasvN, 利桥顺酒楼(四道口店), 驴肉火烧、 招牌驴紫盖（大份）、 全丝驴胶, https://www.dianping.com/shop/G1YNffseNNviasvN, 4.3, "口味:4.3 环境:4.3 服务:4.3", ¥77/人, 大钟寺, 地方菜系, 距地铁13号线大钟寺站B口步行1.2km, 7456, 四道口路北下关四道口1号53号楼一至二层, 09:00-22:00, 2025-11-14T09:36:21+08:00
k8yeyHgJYSfqlVjQ, 北平楼·烤鸭·北京菜(立水桥天通苑店), 特选王朝烤鸭、 鸡里蹦、 格格爱吃酥皮虾, https://www.dianping.com/shop/k8yeyHgJYSfqlVjQ, 4.7, "口味:4.7 环境:4.7 服务:4.7", ¥106/人, 天通苑, 京菜, 距地铁13号线立水桥站A西北口步行880m, 6172, 中东路398号院6号楼2层210室, 10:30-20:30, 2025-11-13T17:35:21+08:00
